dep,arr,fsc,zon,sum_nvols,sum_pax_fs,min_anmois,max_anmois,avg_nvols,avg_pax_fs,dep_,arr_,avg_pc15_d,avg_pc15_a,avg_retard_d,avg_retard_a,dep_apt_lat,dep_apt_long,arr_apt_lat,arr_apt_long
"LFQQ","LYTV","MC","I",40,6180,201606,201709,0.3846,59.4231,(null),(null),(null),(null),(null),(null),50.56,3.09,42.4,18.72
"LFQQ","LZIB","MC","I",4,642,201606,201606,4.0000,642.0000,(null),(null),(null),(null),(null),(null),50.56,3.09,48.17,17.21
"LFQQ","MDPP","LC","I",2,500,199911,199911,2.0000,500.0000,(null),(null),(null),(null),(null),(null),50.56,3.09,19.76,-70.57
"LFQQ","OEJN","LC","I",4,1345,199504,199803,0.0133,4.4833,(null),(null),(null),(null),(null),(null),50.56,3.09,21.68,39.16
"LFQQ","OEMA","LC","I",4,1375,199903,200002,0.0400,13.7500,(null),(null),(null),(null),(null),(null),50.56,3.09,24.55,39.71
"LFQQ","SBSP","LC","I",4,714,199310,199310,4.0000,714.0000,(null),(null),(null),(null),(null),(null),50.56,3.09,-23.63,-46.66
"LFQQ","SPJC","LC","I",2,627,199310,199310,2.0000,627.0000,(null),(null),(null),(null),(null),(null),50.56,3.09,-12.02,-77.11
"LFQQ","TFFF","LC","O",24,9888,199402,199604,0.1182,48.7094,(null),(null),(null),(null),(null),(null),50.56,3.09,14.59,-61.0
"LFQQ","TFFG","LC","O",3,507,199007,199007,3.0000,507.0000,(null),(null),(null),(null),(null),(null),50.56,3.09,18.1,-63.05
"LFQQ","TFFR","LC","O",25,4539,199503,199604,0.2451,44.5000,(null),(null),(null),(null),(null),(null),50.56,3.09,16.26,-61.53
"LFRB","DTMB","MC","I",159,24615,200108,201309,0.1323,20.4784,(null),(null),(null),(null),(null),(null),48.45,-4.42,35.76,10.75
"LFRB","DTTJ","MC","I",249,33757,199804,201708,0.1307,17.7202,(null),(null),(null),(null),(null),(null),48.45,-4.42,33.88,10.78
"LFRB","EGBB","MC","I",579,32188,200504,201608,0.5240,29.1294,(null),(null),(null),(null),(null),(null),48.45,-4.42,52.45,-1.75
"LFRB","EGCC","MC","I",127,7375,200706,201108,0.3151,18.3002,(null),(null),(null),(null),(null),(null),48.45,-4.42,53.35,-2.27
"LFRB","EGGW","MC","I",658,87844,200602,201102,1.3134,175.3373,(null),(null),(null),(null),(null),(null),48.45,-4.42,51.87,-0.37
"LFRB","EGHI","MC","I",1007,57265,200504,201708,0.8357,47.5228,"LFRB","EGHI",0.4,0.0,12.8,0.0,48.45,-4.42,50.95,-1.36
"LFRB","EGKK","MC","I",579,13675,199003,201508,0.2310,5.4569,(null),(null),(null),(null),(null),(null),48.45,-4.42,51.15,-0.19
"LFRB","EGLC","MC","I",54,1914,201207,201308,0.5294,18.7647,(null),(null),(null),(null),(null),(null),48.45,-4.42,51.51,0.05
"LFRB","EGSS","MC","I",663,52588,200204,201612,0.4705,37.3229,(null),(null),(null),(null),(null),(null),48.45,-4.42,51.88,0.23
"LFRB","EGTE","MC","I",379,19826,200504,200908,0.9358,48.9531,(null),(null),(null),(null),(null),(null),48.45,-4.42,50.73,-3.41
"LFRB","EIDW","MC","I",138,19279,200806,201010,0.6732,94.0439,(null),(null),(null),(null),(null),(null),48.45,-4.42,53.42,-6.27
"LFRB","GCFV","MC","I",19,2843,200902,201712,0.0234,3.5055,(null),(null),(null),(null),(null),(null),48.45,-4.42,28.45,-13.86
"LFRB","GCRR","MC","I",68,11627,201501,201710,0.3238,55.3667,(null),(null),(null),(null),(null),(null),48.45,-4.42,28.95,-13.61
"LFRB","GCTS","MC","I",43,5883,201103,201803,0.0613,8.3923,(null),(null),(null),(null),(null),(null),48.45,-4.42,28.04,-16.57
"LFRB","GCXO","MC","I",5,562,200004,200004,5.0000,562.0000,(null),(null),(null),(null),(null),(null),48.45,-4.42,28.48,-16.34
"LFRB","GMAD","MC","I",19,2895,200808,201009,0.0941,14.3317,(null),(null),(null),(null),(null),(null),48.45,-4.42,30.32,-9.41
"LFRB","GMMA","MC","I",13,1688,201801,201803,4.3333,562.6667,(null),(null),(null),(null),(null),(null),48.45,-4.42,26.73,-11.68
"LFRB","GMMX","MC","I",599,81928,199802,201706,0.3144,43.0068,(null),(null),(null),(null),(null),(null),48.45,-4.42,31.61,-8.04
"LFRB","GOOY","LC","I",157,28252,200102,201201,0.1427,25.6836,(null),(null),(null),(null),(null),(null),48.45,-4.42,14.74,-17.48
"LFRB","LEBL","MC","I",357,46221,201204,201710,0.7041,91.1657,(null),(null),(null),(null),(null),(null),48.45,-4.42,41.3,2.08
"LFRB","LEIB","MC","I",163,19920,199507,201209,0.0957,11.6970,(null),(null),(null),(null),(null),(null),48.45,-4.42,38.87,1.37
"LFRB","LEMG","MC","I",226,28206,199605,201710,0.1073,13.3932,(null),(null),(null),(null),(null),(null),48.45,-4.42,36.67,-4.5
"LFRB","LEPA","MC","I",867,121421,199004,201706,0.3208,44.9208,(null),(null),(null),(null),(null),(null),48.45,-4.42,39.55,2.74
"LFRB","LFBD","CC","M",3033,55815,200104,201803,1.7841,32.8324,"LFRB","LFBD",0.038,0.152,2.771,10.139,48.45,-4.42,44.83,-0.72
"LFRB","LFBO","CC","M",426,29093,200703,201803,0.3869,26.4242,"LFRB","LFBO",0.267,0.167,18.2,11.867,48.45,-4.42,43.64,1.37
"LFRB","LFEC","CC","M",1208,6632,199010,199804,1.5195,8.3421,(null),(null),(null),(null),(null),(null),48.45,-4.42,48.46,-5.06
"LFRB","LFKB","CC","M",269,27221,200106,201710,0.1676,16.9601,"LFRB","LFKB",0.086,0.254,7.4,17.329,48.45,-4.42,42.55,9.48
"LFRB","LFKJ","CC","M",582,65014,199807,201710,0.3057,34.1460,"LFRB","LFKJ",0.043,0.205,1.9,13.864,48.45,-4.42,41.92,8.8
"LFRB","LFLB","CC","M",38,3801,199403,200501,0.0346,3.4586,(null),(null),(null),(null),(null),(null),48.45,-4.42,45.64,5.88
"LFRB","LFLC","CC","M",492,9088,200111,200210,4.9200,90.8800,(null),(null),(null),(null),(null),(null),48.45,-4.42,45.79,3.16
"LFRB","LFLL","CC","M",24504,1115734,199001,201803,8.7421,398.0499,"LFRB","LFLL",0.034,0.098,2.304,6.672,48.45,-4.42,45.73,5.08
"LFRB","LFML","CC","M",5810,652144,199107,201803,2.1542,241.8035,"LFRB","LFML",0.08,0.198,3.752,9.895,48.45,-4.42,43.44,5.22
"LFRB","LFMN","CC","M",1112,45096,199807,201408,0.6941,28.1498,"LFRB","LFMN",0.0,0.195,0.0,7.967,48.45,-4.42,43.67,7.22
"LFRB","LFMP","CC","M",11,1296,199609,199808,0.0550,6.4800,(null),(null),(null),(null),(null),(null),48.45,-4.42,42.74,2.87
"LFRB","LFMT","CC","M",207,19788,200207,201803,0.1296,12.3907,"LFRB","LFMT",0.2,0.2,10.1,7.35,48.45,-4.42,43.58,3.96
"LFRB","LFOH","CC","M",5,571,199208,199208,5.0000,571.0000,(null),(null),(null),(null),(null),(null),48.45,-4.42,49.53,0.09
"LFRB","LFPG","CC","M",26940,1869164,199507,201803,11.7283,813.7414,"LFRB","LFPG",0.026,0.065,1.579,3.852,48.45,-4.42,49.01,2.55
"LFRB","LFPO","CC","M",51010,4893104,199001,201803,18.1984,1745.6668,"LFRB","LFPO",0.03,0.101,1.692,5.873,48.45,-4.42,48.72,2.38
"LFRB","LFQQ","CC","M",93,3330,199702,201803,0.0442,1.5842,"LFRB","LFQQ",0.273,0.5,8.2,18.0,48.45,-4.42,50.56,3.09
"LFRB","LFRG","CC","M",272,42166,200601,201803,0.2261,35.0507,"LFRB","LFRG",0.1,0.0,4.8,0.0,48.45,-4.42,49.36,0.16
"LFRB","LFRK","CC","M",39,4235,200404,200409,6.5000,705.8333,(null),(null),(null),(null),(null),(null),48.45,-4.42,49.17,-0.45
"LFRB","LFRN","CC","M",231,3107,199902,199906,46.2000,621.4000,(null),(null),(null),(null),(null),(null),48.45,-4.42,48.07,-1.73
"LFRB","LFRS","CC","M",9217,250890,199505,201803,4.0091,109.1301,(null),(null),(null),(null),(null),(null),48.45,-4.42,47.16,-1.61
"LFRB","LFTH","CC","M",2522,292111,199308,201803,1.0104,117.0317,"LFRB","LFTH",0.337,0.397,15.769,20.269,48.45,-4.42,43.1,6.15
"LFRB","LGAV","MC","I",23,3394,199509,199609,0.2277,33.6040,(null),(null),(null),(null),(null),(null),48.45,-4.42,37.94,23.94
"LFRB","LGIR","MC","I",468,63768,199505,201710,0.2121,28.9066,(null),(null),(null),(null),(null),(null),48.45,-4.42,35.34,25.18
"LFRB","LGRP","MC","I",71,8737,201106,201609,0.1409,17.3353,(null),(null),(null),(null),(null),(null),48.45,-4.42,36.41,28.09
"LFRB","LGSR","MC","I",8,1109,201705,201706,4.0000,554.5000,(null),(null),(null),(null),(null),(null),48.45,-4.42,36.4,25.48
"LFRB","LICJ","MC","I",49,6903,200705,201708,0.0488,6.8755,(null),(null),(null),(null),(null),(null),48.45,-4.42,38.18,13.1
"LFRB","LIEO","MC","I",95,14918,201204,201509,0.3105,48.7516,(null),(null),(null),(null),(null),(null),48.45,-4.42,40.9,9.52
"LFRB","LIPZ","MC","I",3,528,201105,201105,3.0000,528.0000,(null),(null),(null),(null),(null),(null),48.45,-4.42,45.51,12.35
"LFRB","LPMA","MC","I",3,505,201306,201306,3.0000,505.0000,(null),(null),(null),(null),(null),(null),48.45,-4.42,32.69,-16.78
"LFRB","LPPT","MC","I",5,543,200011,200011,5.0000,543.0000,(null),(null),(null),(null),(null),(null),48.45,-4.42,38.77,-9.13
"LFRB","LTAI","MC","I",57,9819,200704,201110,0.1400,24.1253,(null),(null),(null),(null),(null),(null),48.45,-4.42,36.9,30.79
"LFRB","LTBJ","MC","I",56,9307,199005,201306,0.0243,4.0430,(null),(null),(null),(null),(null),(null),48.45,-4.42,38.29,27.16
"LFRB","LTFE","MC","I",153,25417,200204,201507,0.1173,19.4916,(null),(null),(null),(null),(null),(null),48.45,-4.42,37.25,27.68
"LFRB","TFFF","LC","O",70,31670,199211,200603,0.0503,22.7351,(null),(null),(null),(null),(null),(null),48.45,-4.42,14.59,-61.0
"LFRB","TFFR","LC","O",61,19994,199601,200901,0.0469,15.3682,(null),(null),(null),(null),(null),(null),48.45,-4.42,16.26,-61.53
"LFRB","TNCA","LC","I",1,519,200003,200003,1.0000,519.0000,(null),(null),(null),(null),(null),(null),48.45,-4.42,12.51,-69.97
"LFRC","EGHI","MC","I",12,516,200608,200608,12.0000,516.0000,(null),(null),(null),(null),(null),(null),49.65,-1.48,50.95,-1.36
"LFRC","EGJB","MC","I",1916,17719,199004,199608,3.1669,29.2876,(null),(null),(null),(null),(null),(null),49.65,-1.48,49.44,-2.6
"LFRC","GOOY","LC","I",3,652,200811,200811,3.0000,652.0000,(null),(null),(null),(null),(null),(null),49.65,-1.48,14.74,-17.48
"LFRC","LFPO","CC","M",4429,67306,199003,200509,2.9390,44.6622,(null),(null),(null),(null),(null),(null),49.65,-1.48,48.72,2.38
"LFRD","EGBB","MC","I",46,5503,200806,200809,11.5000,1375.7500,(null),(null),(null),(null),(null),(null),48.59,-2.08,52.45,-1.75
"LFRD","EGGD","MC","I",164,17813,200711,200812,1.6078,174.6373,(null),(null),(null),(null),(null),(null),48.59,-2.08,51.38,-2.72
"LFRD","EGGW","MC","I",380,54939,200410,200510,3.7624,543.9505,(null),(null),(null),(null),(null),(null),48.59,-2.08,51.87,-0.37
"LFRD","EGJB","MC","I",7185,69206,199008,200509,4.7836,46.0759,(null),(null),(null),(null),(null),(null),48.59,-2.08,49.44,-2.6
"LFRD","EGJJ","MC","I",8688,129897,199001,200810,4.8000,71.7663,(null),(null),(null),(null),(null),(null),48.59,-2.08,49.21,-2.2
"LFRD","EGNM","MC","I",161,20485,201204,201509,0.5261,66.9444,(null),(null),(null),(null),(null),(null),48.59,-2.08,53.87,-1.66
"LFRD","EGNX","MC","I",1814,249546,200604,201710,1.6387,225.4255,"LFRD","EGNX",0.261,0.0,19.57,0.0,48.59,-2.08,52.83,-1.33
"LFRD","EGSS","MC","I",5620,751142,199905,201803,2.9595,395.5461,"LFRD","EGSS",0.258,0.0,27.296,0.0,48.59,-2.08,51.88,0.23
"LFRD","LFPO","CC","M",43,1172,199011,199103,0.4624,12.6022,(null),(null),(null),(null),(null),(null),48.59,-2.08,48.72,2.38
"LFRD","LFRT","CC","M",285,5656,199002,199010,31.6667,628.4444,(null),(null),(null),(null),(null),(null),48.59,-2.08,48.54,-2.86
"LFRD","LOWW","MC","I",5,694,200305,200305,5.0000,694.0000,(null),(null),(null),(null),(null),(null),48.59,-2.08,48.11,16.57
"LFRG","DTMB","MC","I",311,47966,200205,201210,0.3091,47.6799,(null),(null),(null),(null),(null),(null),49.36,0.16,35.76,10.75
"LFRG","DTTA","MC","I",50,6693,199804,200906,0.0453,6.0680,(null),(null),(null),(null),(null),(null),49.36,0.16,36.85,10.23
"LFRG","DTTJ","MC","I",242,40552,199903,201508,0.1507,25.2503,(null),(null),(null),(null),(null),(null),49.36,0.16,33.88,10.78
"LFRG","EGBB","MC","I",20,1962,199301,201508,0.0091,0.8886,"LFRG","EGBB",0.417,0.0,52.1,0.0,49.36,0.16,52.45,-1.75
"LFRG","EGHH","MC","I",18,571,201508,201508,18.0000,571.0000,"LFRG","EGHH",0.176,0.0,6.9,0.0,49.36,0.16,50.78,-1.84
"LFRG","EGKK","MC","I",159,4459,199008,199908,0.1765,4.9489,(null),(null),(null),(null),(null),(null),49.36,0.16,51.15,-0.19
"LFRG","EGLC","MC","I",249,7615,200008,201308,0.1914,5.8532,(null),(null),(null),(null),(null),(null),49.36,0.16,51.51,0.05
"LFRG","EGSS","MC","I",203,26966,199706,201710,0.1012,13.4494,"LFRG","EGSS",0.3,0.0,10.5,0.0,49.36,0.16,51.88,0.23
"LFRG","GCFV","MC","I",56,9224,201607,201710,0.5385,88.6923,(null),(null),(null),(null),(null),(null),49.36,0.16,28.45,-13.86
"LFRG","GCRR","MC","I",155,22875,201501,201803,0.5116,75.4950,(null),(null),(null),(null),(null),(null),49.36,0.16,28.95,-13.61
"LFRG","GCTS","MC","I",3,501,199604,199604,3.0000,501.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,28.04,-16.57
"LFRG","GMAD","MC","I",30,4840,201010,201308,0.1003,16.1873,(null),(null),(null),(null),(null),(null),49.36,0.16,30.32,-9.41
"LFRG","GMMX","MC","I",456,74051,200005,201709,0.2674,43.4317,(null),(null),(null),(null),(null),(null),49.36,0.16,31.61,-8.04
"LFRG","LBWN","MC","I",4,535,200709,200709,4.0000,535.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,43.23,27.82
"LFRG","LCPH","MC","I",4,627,201205,201205,4.0000,627.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,34.72,32.48
"LFRG","LDSP","MC","I",17,1779,200505,201607,0.0154,1.6129,(null),(null),(null),(null),(null),(null),49.36,0.16,43.54,16.3
"LFRG","LEMG","MC","I",213,30455,201005,201710,0.3017,43.1374,(null),(null),(null),(null),(null),(null),49.36,0.16,36.67,-4.5
"LFRG","LEPA","MC","I",728,104787,200306,201710,0.5181,74.5815,(null),(null),(null),(null),(null),(null),49.36,0.16,39.55,2.74
"LFRG","LFBD","CC","M",14,1707,201005,201007,4.6667,569.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,44.83,-0.72
"LFRG","LFKJ","CC","M",9,1039,200405,201105,0.0128,1.4822,(null),(null),(null),(null),(null),(null),49.36,0.16,41.92,8.8
"LFRG","LFLL","CC","M",80,3434,200903,201008,0.7547,32.3962,(null),(null),(null),(null),(null),(null),49.36,0.16,45.73,5.08
"LFRG","LFMP","CC","M",5,678,199905,199905,5.0000,678.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,42.74,2.87
"LFRG","LFPG","CC","M",27,3428,200907,201208,0.0894,11.3510,(null),(null),(null),(null),(null),(null),49.36,0.16,49.01,2.55
"LFRG","LFQQ","CC","M",66,8960,200407,201105,0.0944,12.8183,(null),(null),(null),(null),(null),(null),49.36,0.16,50.56,3.09
"LFRG","LFRB","CC","M",83,12354,200412,201401,0.0838,12.4788,(null),(null),(null),(null),(null),(null),49.36,0.16,48.45,-4.42
"LFRG","LFRN","CC","M",110,3798,199608,201008,0.0785,2.7109,(null),(null),(null),(null),(null),(null),49.36,0.16,48.07,-1.73
"LFRG","LFST","CC","M",5,560,201108,201108,5.0000,560.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,48.54,7.63
"LFRG","LGAV","MC","I",30,4069,200209,201709,0.0200,2.7109,(null),(null),(null),(null),(null),(null),49.36,0.16,37.94,23.94
"LFRG","LGIR","MC","I",639,92303,199905,201710,0.3538,51.1091,(null),(null),(null),(null),(null),(null),49.36,0.16,35.34,25.18
"LFRG","LGKO","MC","I",60,8400,201505,201708,0.2941,41.1765,(null),(null),(null),(null),(null),(null),49.36,0.16,36.8,27.09
"LFRG","LGKR","MC","I",8,1121,200905,201505,0.0133,1.8652,(null),(null),(null),(null),(null),(null),49.36,0.16,39.6,19.91
"LFRG","LGPZ","MC","I",8,1256,199706,199805,0.0800,12.5600,(null),(null),(null),(null),(null),(null),49.36,0.16,38.93,20.77
"LFRG","LGRP","MC","I",102,13794,201006,201710,0.1447,19.5660,(null),(null),(null),(null),(null),(null),49.36,0.16,36.41,28.09
"LFRG","LICJ","MC","I",75,10567,199505,201709,0.0340,4.7923,(null),(null),(null),(null),(null),(null),49.36,0.16,38.18,13.1
"LFRG","LIEE","MC","I",17,2279,201705,201709,3.4000,455.8000,(null),(null),(null),(null),(null),(null),49.36,0.16,39.25,9.06
"LFRG","LIEO","MC","I",175,25437,201106,201709,0.2897,42.1142,(null),(null),(null),(null),(null),(null),49.36,0.16,40.9,9.52
"LFRG","LIMC","MC","I",9,640,200405,200405,9.0000,640.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,45.63,8.72
"LFRG","LMML","MC","I",7,1120,201405,201405,7.0000,1120.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,35.86,14.48
"LFRG","LPMA","MC","I",8,1133,201105,201105,8.0000,1133.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,32.69,-16.78
"LFRG","LPPT","MC","I",4,576,200006,200006,4.0000,576.0000,(null),(null),(null),(null),(null),(null),49.36,0.16,38.77,-9.13
"LFRG","LTAI","MC","I",64,11224,200806,201306,0.1277,22.4032,(null),(null),(null),(null),(null),(null),49.36,0.16,36.9,30.79
"LFRG","LTBJ","MC","I",76,13648,199805,201508,0.0446,8.0094,(null),(null),(null),(null),(null),(null),49.36,0.16,38.29,27.16
"LFRH","EGGW","MC","I",14,640,200608,200608,14.0000,640.0000,(null),(null),(null),(null),(null),(null),47.76,-3.44,51.87,-0.37
"LFRH","EGSS","MC","I",47,6392,201707,201710,11.7500,1598.0000,(null),(null),(null),(null),(null),(null),47.76,-3.44,51.88,0.23
"LFRH","EICK","MC","I",36,1812,200708,200808,0.3564,17.9406,(null),(null),(null),(null),(null),(null),47.76,-3.44,51.84,-8.49
"LFRH","EICM","MC","I",124,7194,200507,201008,0.2470,14.3307,(null),(null),(null),(null),(null),(null),47.76,-3.44,53.3,-8.94
"LFRH","EIWF","MC","I",117,6459,200506,200908,0.2903,16.0273,(null),(null),(null),(null),(null),(null),47.76,-3.44,52.19,-7.09
"LFRH","LFLL","CC","M",13474,328955,199706,201512,7.4566,182.0448,"LFRH","LFLL",0.013,0.053,0.819,3.951,47.76,-3.44,45.73,5.08
"LFRH","LFPG","CC","M",3435,257874,199803,200310,6.7618,507.6260,(null),(null),(null),(null),(null),(null),47.76,-3.44,49.01,2.55
"LFRH","LFPO","CC","M",28919,2019162,199001,201803,10.3172,720.3575,"LFRH","LFPO",0.139,0.181,7.561,9.438,47.76,-3.44,48.72,2.38
"LFRH","LPPR","MC","I",231,38427,201504,201803,0.7700,128.0900,(null),(null),(null),(null),(null),(null),47.76,-3.44,41.24,-8.68
"LFRK","DTTJ","MC","I",5,556,200210,200210,5.0000,556.0000,(null),(null),(null),(null),(null),(null),49.17,-0.45,33.88,10.78
"LFRK","EGKK","MC","I",136,3464,199106,199508,0.3375,8.5955,(null),(null),(null),(null),(null),(null),49.17,-0.45,51.15,-0.19
"LFRK","EGMC","MC","I",428,15898,201407,201710,1.4079,52.2961,"LFRK","EGMC",0.112,0.0,8.513,0.0,49.17,-0.45,51.57,0.7
"LFRK","EGSS","MC","I",242,13124,200204,200303,2.4200,131.2400,(null),(null),(null),(null),(null),(null),49.17,-0.45,51.88,0.23
"LFRK","ENGM","MC","I",8,1365,200705,200706,4.0000,682.5000,(null),(null),(null),(null),(null),(null),49.17,-0.45,60.2,11.08
"LFRK","LEIB","MC","I",39,4370,199705,200409,0.0553,6.1986,(null),(null),(null),(null),(null),(null),49.17,-0.45,38.87,1.37
"LFRK","LEMG","MC","I",36,4521,199704,201005,0.0276,3.4724,(null),(null),(null),(null),(null),(null),49.17,-0.45,36.67,-4.5
"LFRK","LFBO","CC","M",152,12085,201704,201803,1.5200,120.8500,"LFRK","LFBO",0.29,0.155,24.0,12.825,49.17,-0.45,43.64,1.37
"LFRK","LFKB","CC","M",140,12788,201505,201709,0.6829,62.3805,"LFRK","LFKB",0.184,0.141,12.275,14.4,49.17,-0.45,42.55,9.48
"LFRK","LFKF","CC","M",69,5917,201704,201709,11.5000,986.1667,"LFRK","LFKF",0.687,0.548,38.325,28.975,49.17,-0.45,41.5,9.1
"LFRK","LFKJ","CC","M",646,74547,199905,201710,0.3577,41.2774,"LFRK","LFKJ",0.266,0.207,18.821,15.3,49.17,-0.45,41.92,8.8
"LFRK","LFLC","CC","M",934,17830,199807,200010,4.5784,87.4020,(null),(null),(null),(null),(null),(null),49.17,-0.45,45.79,3.16
"LFRK","LFLL","CC","M",16776,734976,199804,201803,8.3880,367.4880,"LFRK","LFLL",0.044,0.055,3.731,4.269,49.17,-0.45,45.73,5.08
"LFRK","LFML","CC","M",19,789,201803,201803,19.0000,789.0000,"LFRK","LFML",0.222,0.333,12.8,11.3,49.17,-0.45,43.44,5.22
"LFRK","LFOH","CC","M",5499,110063,199001,200003,5.4826,109.7338,(null),(null),(null),(null),(null),(null),49.17,-0.45,49.53,0.09
"LFRK","LFOP","CC","M",10,748,200208,200208,10.0000,748.0000,(null),(null),(null),(null),(null),(null),49.17,-0.45,49.39,1.18
"LFRK","LFRB","CC","M",10,1085,200505,200605,0.0990,10.7426,(null),(null),(null),(null),(null),(null),49.17,-0.45,48.45,-4.42
"LFRK","LFRC","CC","M",8,1350,201411,201511,0.0792,13.3663,(null),(null),(null),(null),(null),(null),49.17,-0.45,49.65,-1.48
"LFRK","LFRN","CC","M",1795,17745,199007,199807,2.2409,22.1536,(null),(null),(null),(null),(null),(null),49.17,-0.45,48.07,-1.73
"LFRK","LFRS","CC","M",13,1292,200307,200308,6.5000,646.0000,(null),(null),(null),(null),(null),(null),49.17,-0.45,47.16,-1.61
"LFRK","LFTH","CC","M",16,1613,199507,199808,0.0530,5.3411,(null),(null),(null),(null),(null),(null),49.17,-0.45,43.1,6.15
"LFRM","EKBI","MC","I",12,544,200606,200606,12.0000,544.0000,(null),(null),(null),(null),(null),(null),47.95,0.2,55.74,9.15
"LFRN","DTMB","MC","I",11,1662,200809,200905,0.1134,17.1340,(null),(null),(null),(null),(null),(null),48.07,-1.73,35.76,10.75
"LFRN","EGBB","MC","I",121,5600,201008,201708,0.1726,7.9886,"LFRN","EGBB",0.345,0.0,22.417,0.0,48.07,-1.73,52.45,-1.75
"LFRN","EGCC","MC","I",320,16129,200705,201612,0.3524,17.7632,"LFRN","EGCC",0.5,0.0,23.5,0.0,48.07,-1.73,53.35,-2.27
"LFRN","EGHI","MC","I",2576,139727,200505,201709,2.1378,115.9560,"LFRN","EGHI",0.159,0.0,11.363,0.0,48.07,-1.73,50.95,-1.36
"LFRN","EGKK","MC","I",602,15609,199902,201712,0.3324,8.6190,"LFRN","EGKK",0.087,0.0,5.09,0.0,48.07,-1.73,51.15,-0.19
"LFRN","EGLC","MC","I",223,5976,199911,201708,0.1240,3.3237,"LFRN","EGLC",0.028,0.0,1.15,0.0,48.07,-1.73,51.51,0.05
"LFRN","EGMC","MC","I",1933,77679,201406,201803,4.8568,195.1734,"LFRN","EGMC",0.125,0.0,9.735,0.0,48.07,-1.73,51.57,0.7
"LFRN","EGTE","MC","I",167,7854,200707,201209,0.3320,15.6143,(null),(null),(null),(null),(null),(null),48.07,-1.73,50.73,-3.41
"LFRN","EHAM","MC","I",852,36126,201604,201803,4.2600,180.6300,"LFRN","EHAM",0.177,0.0,11.208,0.0,48.07,-1.73,52.31,4.76
"LFRN","EICK","MC","I",103,7993,200905,201708,0.1281,9.9415,(null),(null),(null),(null),(null),(null),48.07,-1.73,51.84,-8.49
"LFRN","EIDW","MC","I",413,35995,200605,201708,0.3741,32.6042,"LFRN","EIDW",0.224,0.0,9.71,0.0,48.07,-1.73,53.42,-6.27
"LFRN","EPKK","MC","I",3,531,200502,200502,3.0000,531.0000,(null),(null),(null),(null),(null),(null),48.07,-1.73,50.08,19.78
"LFRN","GCFV","MC","I",26,4026,201701,201803,0.2524,39.0874,(null),(null),(null),(null),(null),(null),48.07,-1.73,28.45,-13.86
"LFRN","LEBL","MC","I",1138,141521,201304,201803,2.2760,283.0420,"LFRN","LEBL",0.178,0.0,12.653,0.0,48.07,-1.73,41.3,2.08
"LFRN","LEMD","MC","I",349,28885,200802,201803,0.3483,28.8273,(null),(null),(null),(null),(null),(null),48.07,-1.73,40.47,-3.56
"LFRN","LEMG","MC","I",6,632,201708,201708,6.0000,632.0000,(null),(null),(null),(null),(null),(null),48.07,-1.73,36.67,-4.5
"LFRN","LEPA","MC","I",136,15993,201407,201709,0.4488,52.7822,(null),(null),(null),(null),(null),(null),48.07,-1.73,39.55,2.74
"LFRN","LFBD","CC","M",4595,50959,199306,201710,1.9106,21.1888,"LFRN","LFBD",0.067,0.073,5.38,6.64,48.07,-1.73,44.83,-0.72
